model,slug,seed,task_idx,qid,em,f1,prompt_tokens,completion_tokens,cost_usd,turns
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,27,5adf3e355542993a75d26440,0,0.6667,753,62,4.8899999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,28,5ae82ae555429952e35eaa71,1,1.0,1135,35,7.02e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,29,5ac289ff5542996366519a02,0,0.2,6129,308,0.00038621999999999994,6
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,30,5a7a5b3a5542996c55b2dd71,0,0.0,3143,146,0.00019734,3
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,31,5ab8688b55429934fafe6daa,1,1.0,553,43,3.5759999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,32,5a7a3a945542996a35c17147,0,0.0,827,37,5.184e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,33,5ab9b29c554299743d22ebae,0,0.0,952,48,6e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,34,5a8b63fa55429950cd6afcd7,1,1.0,599,54,3.918e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,35,5ade51b45542997c77adedf4,0,0.0,685,47,4.392e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,36,5ae4c49a5542995dadf24400,0,0.0,585,64,3.8939999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,37,5a7d3470554299452d57bb56,1,1.0,727,31,4.548e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,38,5ae4f2c75542993aec5ec0fb,1,1.0,1901,168,0.00012414,2
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,39,5ab1d7ac554299449642c7e6,0,0.0,343,48,2.3460000000000002e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,40,5a85cead5542991dd0999ea9,0,0.0,1095,40,6.809999999999999e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,41,5a73a7c755429978a71e9068,0,0.4,893,42,5.61e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,42,5a7f113d55429934daa2fcbe,0,0.6667,551,72,3.738e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,43,5ae6828f5542996d980e7bb9,1,1.0,796,53,5.094e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,44,5ab31864554299233954ff06,0,0.0,627,55,4.092e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,45,5abe239355429976d4830a7d,0,0.0,2578,193,0.00016626,3
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,46,5ac2659b55429963665199a1,0,0.6667,923,59,5.891999999999999e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,47,5ae058e855429945ae959331,1,1.0,719,52,4.626e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,48,5a7b8749554299294a54a9db,0,0.0,765,61,4.955999999999999e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,1,49,5a864ff7554299211dda2af2,0,0.0,813,40,5.118e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,0,5adef80b5542993a75d263c4,1,1.0,5780,274,0.00036324,6
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,1,5ae0aaf455429945ae959401,0,0.0,605,64,4.014e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,2,5ab47d765542991751b4d78f,0,0.0,389,41,2.58e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,3,5a7ed2c655429930675135e5,0,0.0,855,46,5.4059999999999994e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,4,5ac3e0f7554299194317388b,0,0.0,834,25,5.154e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,5,5a7bae20554299294a54aa96,0,0.0,6323,351,0.00040044,6
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,6,5ab8ee035542991b5579f04b,1,1.0,610,35,3.87e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,7,5a7a276d5542996c55b2dd27,0,0.8571,532,72,3.624e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,8,5a717d4c5542994082a3e854,0,0.0,592,46,3.828e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,9,5ac02e31554299294b218f3f,1,1.0,847,40,5.322e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,10,5a79ea435542996c55b2dc9e,0,0.0,853,59,5.472e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,11,5ab7e4dc5542995dae37e9df,1,1.0,1018,30,6.288e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,12,5a834ed95542990548d0b1ca,0,0.0,698,40,4.428e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,13,5ab41d855542996a3a969f4b,1,1.0,602,71,4.0379999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,14,5a7b7ff75542995eb53be93d,0,0.0,660,40,4.2e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,15,5a7d19d85542995ed0d165e8,0,0.6667,511,43,3.324e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,16,5ae7ed17554299540e5a56a3,0,0.0,624,38,3.972e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,17,5ab2659e554299340b5254b2,0,0.0,631,61,4.1519999999999995e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,18,5abd2eab5542992ac4f38210,1,1.0,663,49,4.272e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,19,5abaf3195542996cc5e49f2c,0,0.0,706,34,4.44e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,20,5a791a97554299148911f9f2,0,0.0,565,81,3.8759999999999995e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,21,5adf58f15542993a75d264d2,0,0.0,860,55,5.49e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,22,5adc65e85542996e68525350,0,0.0,449,56,3.0299999999999998e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,23,5a87ab9b5542996e4f3088c2,0,0.0,754,63,4.9019999999999995e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,24,5a738fe855429908901be2fb,0,0.0,516,60,3.456e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,25,5a8c65a1554299585d9e3680,0,0.0,737,78,4.8899999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,26,5ac2bbd0554299218029db09,1,1.0,719,49,4.608e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,27,5adf3e355542993a75d26440,0,0.6667,753,62,4.8899999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,28,5ae82ae555429952e35eaa71,1,1.0,1135,35,7.02e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,29,5ac289ff5542996366519a02,0,0.2,6129,308,0.00038621999999999994,6
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,30,5a7a5b3a5542996c55b2dd71,0,0.0,3143,146,0.00019734,3
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,31,5ab8688b55429934fafe6daa,1,1.0,553,43,3.5759999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,32,5a7a3a945542996a35c17147,0,0.0,827,37,5.184e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,33,5ab9b29c554299743d22ebae,0,0.0,952,48,6e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,34,5a8b63fa55429950cd6afcd7,1,1.0,599,54,3.918e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,35,5ade51b45542997c77adedf4,0,0.0,685,47,4.392e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,36,5ae4c49a5542995dadf24400,0,0.0,585,64,3.8939999999999996e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,37,5a7d3470554299452d57bb56,1,1.0,727,31,4.548e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,38,5ae4f2c75542993aec5ec0fb,1,1.0,1901,168,0.00012414,2
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,39,5ab1d7ac554299449642c7e6,0,0.0,343,48,2.3460000000000002e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,40,5a85cead5542991dd0999ea9,0,0.0,1095,40,6.809999999999999e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,41,5a73a7c755429978a71e9068,0,0.4,893,42,5.61e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,42,5a7f113d55429934daa2fcbe,0,0.6667,551,72,3.738e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,43,5ae6828f5542996d980e7bb9,1,1.0,796,53,5.094e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,44,5ab31864554299233954ff06,0,0.0,627,55,4.092e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,45,5abe239355429976d4830a7d,0,0.0,2578,193,0.00016626,3
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,46,5ac2659b55429963665199a1,0,0.6667,923,59,5.891999999999999e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,47,5ae058e855429945ae959331,1,1.0,719,52,4.626e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,48,5a7b8749554299294a54a9db,0,0.0,765,61,4.955999999999999e-05,1
llama3.2:3b,meta-llama/Llama-3.2-3B-Instruct-Turbo,2,49,5a864ff7554299211dda2af2,0,0.0,813,40,5.118e-05,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,0,5adef80b5542993a75d263c4,1,1.0,1573,152,0.000345,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,1,5ae0aaf455429945ae959401,0,0.0,5794,614,0.0012816000000000001,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,2,5ab47d765542991751b4d78f,0,0.0,443,71,0.0001028,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,3,5a7ed2c655429930675135e5,1,1.0,988,82,0.000214,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,4,5ac3e0f7554299194317388b,1,1.0,2230,103,0.0004666,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,5,5a7bae20554299294a54aa96,0,0.0,774,42,0.0001632,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,6,5ab8ee035542991b5579f04b,0,0.5,677,61,0.00014759999999999998,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,7,5a7a276d5542996c55b2dd27,0,0.0,598,80,0.0001356,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,8,5a717d4c5542994082a3e854,0,0.8,670,93,0.0001526,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,9,5ac02e31554299294b218f3f,1,1.0,961,53,0.00020280000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,10,5a79ea435542996c55b2dc9e,1,1.0,941,100,0.00020820000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,11,5ab7e4dc5542995dae37e9df,0,0.0,10029,571,0.00212,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,12,5a834ed95542990548d0b1ca,0,0.5,6392,480,0.0013744,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,13,5ab41d855542996a3a969f4b,1,1.0,687,72,0.0001518,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,14,5a7b7ff75542995eb53be93d,0,0.8571,770,63,0.0001666,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,15,5a7d19d85542995ed0d165e8,0,0.0,581,100,0.0001362,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,16,5ae7ed17554299540e5a56a3,0,0.0,699,52,0.00015020000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,17,5ab2659e554299340b5254b2,0,0.5,706,93,0.0001598,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,18,5abd2eab5542992ac4f38210,1,1.0,1569,125,0.0003388,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,19,5abaf3195542996cc5e49f2c,0,0.0,8276,590,0.0017732,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,20,5a791a97554299148911f9f2,0,0.0,626,49,0.000135,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,21,5adf58f15542993a75d264d2,0,0.0,976,70,0.00020920000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,22,5adc65e85542996e68525350,1,1.0,495,54,0.00010980000000000001,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,23,5a87ab9b5542996e4f3088c2,0,0.0,808,74,0.0001764,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,24,5a738fe855429908901be2fb,0,0.0,1883,219,0.00042040000000000003,3
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,25,5a8c65a1554299585d9e3680,0,0.0,9545,859,0.0020808000000000003,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,26,5ac2bbd0554299218029db09,0,0.0,2972,173,0.000629,3
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,27,5adf3e355542993a75d26440,0,0.5,9939,533,0.0020944,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,28,5ae82ae555429952e35eaa71,1,1.0,1258,41,0.0002598,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,29,5ac289ff5542996366519a02,1,1.0,775,74,0.0001698,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,30,5a7a5b3a5542996c55b2dd71,0,0.0,736,87,0.00016460000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,31,5ab8688b55429934fafe6daa,0,0.0,619,89,0.0001416,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,32,5a7a3a945542996a35c17147,0,0.0,937,116,0.00021060000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,33,5ab9b29c554299743d22ebae,0,0.2222,2459,224,0.0005366,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,0,34,5a8b63fa55429950cd6afcd7,0,0.0,675,75,0.00015,1
